time,Voltage (A-N),Voltage (A-N) Min,Voltage (A-N) Max,Voltage (B-N),Voltage (B-N) Min,Voltage (B-N) Max,Voltage (A-B),Voltage (A-B) Min,Voltage (A-B) Max,Pole A,Pole A Max,Pole B,Pole B Min,Pole B Max
2022-08-25 16:36:06,120.684,120.062,121.894,120.642,120.02,121.852,241.538,240.444,243.838,0.033,0.035,0.033,0.031,0.034
2022-08-25 16:41:07,120.18,119.974,120.342,120.139,119.931,120.301,240.492,240.11,240.69,0.032,0.034,0.033,0.031,0.034
2022-08-25 16:46:04,120.243,120.02,120.479,120.201,119.978,120.438,240.64,240.331,241.014,0.033,0.034,0.032,0.031,0.034
2022-08-25 16:51:05,120.549,120.359,120.768,120.508,120.318,120.726,241.258,240.912,241.626,0.032,0.035,0.032,0.031,0.034
2022-08-25 16:56:06,120.726,120.357,120.917,120.684,120.315,120.875,241.603,240.986,241.864,0.033,0.035,0.032,0.032,0.034
2022-08-25 17:01:07,120.912,120.626,121.243,120.87,120.583,121.203,241.999,241.391,242.677,0.032,0.035,0.033,0.032,0.034
2022-08-25 17:06:04,121.005,120.692,121.197,120.964,120.652,121.156,242.183,241.645,242.544,0.033,0.035,0.032,0.032,0.035
2022-08-25 17:11:05,120.899,120.545,121.067,120.857,120.503,121.025,241.991,241.384,242.33,0.032,0.034,0.034,0.031,0.035
2022-08-25 17:16:06,121.044,120.851,121.211,121.002,120.81,121.167,242.245,241.945,242.436,0.032,0.035,0.033,0.032,0.035
2022-08-25 17:21:07,121.038,120.855,121.214,120.996,120.813,121.173,242.247,241.946,242.457,0.032,0.035,0.033,0.031,0.034
2022-08-25 17:26:04,121.202,120.946,121.435,121.16,120.904,121.391,242.657,242.125,243.048,0.032,0.034,0.033,0.032,0.035
2022-08-25 17:31:05,121.34,121.063,121.462,121.298,121.021,121.42,242.877,242.326,243.105,0.032,0.034,0.032,0.032,0.034
2022-08-25 17:36:06,121.217,121.012,121.41,121.174,120.969,121.368,242.608,242.21,242.85,0.032,0.035,0.032,0.032,0.035
2022-08-25 17:41:07,121.15,120.979,121.28,121.108,120.936,121.238,242.484,242.002,242.718,0.032,0.034,0.033,0.032,0.035
2022-08-25 17:46:04,121.221,120.939,121.388,121.178,120.896,121.347,242.639,242.074,242.947,0.033,0.034,0.032,0.032,0.035
2022-08-25 17:51:05,121.16,120.843,121.331,121.117,120.801,121.289,242.475,241.893,242.816,0.033,0.035,0.032,0.032,0.034
2022-08-25 17:56:06,121.084,120.674,121.31,121.043,120.633,121.268,242.344,241.44,242.712,0.033,0.034,0.033,0.031,0.035
2022-08-25 18:01:07,120.931,120.64,121.156,120.888,120.599,121.113,242.041,241.42,242.492,0.033,0.035,0.032,0.031,0.034
2022-08-25 18:06:04,120.863,120.672,121.071,120.822,120.631,121.03,241.893,241.357,242.261,0.032,0.034,0.032,0.032,0.035
2022-08-25 18:11:05,120.825,120.514,121.007,120.783,120.472,120.966,241.839,241.333,242.085,0.033,0.036,0.033,0.032,0.036
2022-08-25 18:16:06,120.916,120.552,121.116,120.874,120.51,121.075,242.026,241.348,242.289,0.034,0.035,0.033,0.031,0.035
2022-08-25 18:21:07,120.864,120.48,121.079,120.822,120.439,121.038,241.918,241.213,242.289,0.032,0.035,0.034,0.031,0.036
2022-08-25 18:26:04,120.744,120.461,120.913,120.703,120.418,120.87,241.716,241.262,241.945,0.032,0.034,0.033,0.032,0.035
2022-08-25 18:31:05,120.743,120.478,120.965,120.701,120.436,120.922,241.652,241.195,242.018,0.033,0.036,0.033,0.031,0.035
2022-08-25 18:36:06,120.512,120.032,120.917,120.476,119.998,120.876,241.217,240.299,241.92,0.034,0.035,0.032,0.032,0.035
2022-08-25 18:41:07,120.078,119.852,120.267,120.043,119.819,120.233,240.312,240.021,240.568,0.031,0.034,0.032,0.031,0.036
2022-08-25 18:46:04,120.054,119.8,120.268,120.021,119.766,120.233,240.291,239.845,240.651,0.033,0.034,0.034,0.032,0.034
2022-08-25 18:51:05,120.405,119.975,120.758,120.364,119.942,120.716,240.992,240.179,241.667,0.032,0.035,0.033,0.031,0.034
2022-08-25 18:56:06,120.453,120.297,120.666,120.411,120.256,120.625,241.024,240.738,241.353,0.033,0.034,0.033,0.032,0.034
2022-08-25 19:01:07,120.269,120.055,120.466,120.227,120.014,120.424,240.686,240.342,240.984,0.032,0.034,0.032,0.032,0.034
2022-08-25 19:06:04,120.214,119.966,120.388,120.173,119.924,120.346,240.59,240.22,240.9,0.033,0.034,0.032,0.031,0.035
2022-08-25 19:11:05,120.205,119.929,120.36,120.163,119.887,120.318,240.525,240.142,240.722,0.032,0.034,0.033,0.031,0.034
2022-08-25 19:16:06,120.241,119.986,120.729,120.199,119.945,120.686,240.618,240.159,241.546,0.033,0.034,0.033,0.031,0.034
2022-08-25 19:21:07,120.537,120.188,120.699,120.496,120.147,120.657,241.224,240.585,241.571,0.033,0.035,0.032,0.031,0.035
2022-08-25 19:26:04,120.353,120.195,120.514,120.311,120.153,120.472,240.839,240.543,241.155,0.033,0.036,0.032,0.032,0.034
2022-08-25 19:31:05,120.401,120.172,120.515,120.36,120.132,120.472,240.957,240.46,241.203,0.033,0.035,0.032,0.031,0.034
2022-08-25 19:36:06,120.339,120.148,120.511,120.298,120.107,120.469,240.844,240.507,241.101,0.032,0.035,0.033,0.031,0.034
2022-08-25 19:41:06,120.149,119.944,120.339,120.107,119.902,120.298,240.42,239.943,240.872,0.032,0.034,0.032,0.031,0.036
2022-08-25 19:46:04,120.108,119.866,120.268,120.067,119.826,120.227,240.351,239.921,240.587,0.032,0.034,0.033,0.031,0.035
2022-08-25 19:51:05,119.998,119.668,120.223,119.958,119.627,120.182,240.146,239.574,240.487,0.033,0.034,0.033,0.032,0.035
2022-08-25 19:56:06,119.945,119.735,120.197,119.902,119.695,120.155,240.015,239.697,240.386,0.032,0.034,0.033,0.032,0.035
2022-08-25 20:01:07,119.885,119.646,120.069,119.844,119.605,120.028,239.871,239.507,240.217,0.032,0.035,0.033,0.031,0.034
2022-08-25 20:06:04,119.819,119.641,119.969,119.778,119.6,119.928,239.761,239.466,240.002,0.032,0.034,0.032,0.032,0.035
2022-08-25 20:11:05,119.804,119.56,119.935,119.762,119.519,119.894,239.701,239.404,239.927,0.032,0.034,0.032,0.031,0.034
2022-08-25 20:16:06,119.901,119.449,121.133,119.858,119.409,121.09,239.933,239.03,242.379,0.032,0.034,0.032,0.03,0.034
2022-08-25 20:21:07,120.885,120.639,121.059,120.843,120.597,121.016,241.943,241.382,242.352,0.032,0.035,0.033,0.032,0.034
2022-08-25 20:26:04,120.776,120.533,120.977,120.734,120.49,120.935,241.718,241.412,242.01,0.032,0.035,0.032,0.031,0.034
2022-08-25 20:31:05,120.75,120.554,120.912,120.707,120.511,120.869,241.662,241.333,241.886,0.034,0.035,0.033,0.031,0.035
2022-08-25 20:36:06,120.702,120.459,120.914,120.66,120.417,120.872,241.564,241.014,241.827,0.033,0.034,0.033,0.031,0.034
2022-08-25 20:41:07,120.728,120.564,120.92,120.687,120.521,120.879,241.625,241.381,241.973,0.032,0.035,0.033,0.032,0.035
2022-08-25 20:46:04,120.756,120.582,120.904,120.714,120.541,120.863,241.706,241.411,242.002,0.032,0.035,0.032,0.032,0.036
2022-08-25 20:51:05,120.947,120.789,121.217,120.906,120.749,121.175,242.069,241.71,242.629,0.033,0.034,0.034,0.032,0.034
2022-08-25 20:56:06,121.075,120.816,121.232,121.033,120.774,121.19,242.354,241.913,242.65,0.033,0.035,0.033,0.032,0.035
2022-08-25 21:01:07,121.012,120.769,121.297,120.97,120.728,121.255,242.251,241.782,242.677,0.032,0.035,0.033,0.032,0.035
2022-08-25 21:06:04,121.017,120.844,121.229,120.975,120.803,121.187,242.237,241.856,242.443,0.033,0.035,0.032,0.031,0.036
2022-08-25 21:11:05,120.895,120.635,121.131,120.853,120.593,121.089,241.992,241.364,242.392,0.032,0.034,0.033,0.032,0.035
2022-08-25 21:16:06,120.752,120.483,120.902,120.71,120.441,120.861,241.627,241.101,241.945,0.033,0.034,0.033,0.032,0.035
2022-08-25 21:21:07,120.842,120.548,121.012,120.8,120.505,120.971,241.856,241.293,242.303,0.032,0.035,0.033,0.032,0.035
2022-08-25 21:26:04,120.748,120.532,120.976,120.706,120.491,120.935,241.669,241.209,242.054,0.032,0.036,0.032,0.032,0.035
2022-08-25 21:31:05,120.64,120.42,120.813,120.598,120.378,120.772,241.475,241.059,241.752,0.033,0.034,0.033,0.031,0.034
2022-08-25 21:36:06,120.591,120.39,120.767,120.55,120.349,120.727,241.349,241.055,241.616,0.032,0.035,0.033,0.032,0.034
2022-08-25 21:41:07,120.529,120.185,120.674,120.488,120.143,120.632,241.242,240.628,241.606,0.033,0.034,0.032,0.031,0.035
2022-08-25 21:46:04,120.495,120.214,120.657,120.452,120.172,120.615,241.168,240.665,241.458,0.033,0.034,0.033,0.032,0.034
2022-08-25 21:51:05,120.475,120.072,121.276,120.433,120.031,121.232,241.118,240.261,242.704,0.033,0.035,0.033,0.031,0.034
2022-08-25 22:02:38,114.312,0.21,120.091,114.276,0.192,120.052,228.782,0.154,240.188,0.006,0.014,0.009,0.003,0.013
2022-08-25 22:07:39,110.83,108.932,114.085,110.796,108.905,114.054,222.072,218.415,228.282,0.008,0.011,0.009,0.004,0.014
2022-08-25 22:12:40,111.348,108.928,120.091,111.316,108.891,120.055,223.074,218.395,240.189,0.008,0.013,0.01,0.005,0.012
2022-08-25 22:17:37,120.005,119.921,120.096,119.971,119.879,120.063,240.16,240.034,240.202,0.007,0.013,0.009,0.004,0.012
2022-08-25 22:22:38,120.008,119.922,120.096,119.973,119.884,120.06,240.162,240.126,240.196,0.008,0.012,0.009,0.004,0.013
2022-08-25 22:27:40,117.414,108.93,120.094,117.379,108.898,120.063,235.03,218.423,240.196,0.007,0.013,0.007,0.005,0.013
2022-08-25 22:32:41,119.11,108.929,120.095,119.074,108.899,120.063,238.407,218.42,240.201,0.007,0.012,0.007,0.004,0.013
2022-08-25 22:37:38,118.181,108.93,120.096,118.144,108.902,120.063,236.575,218.421,240.189,0.006,0.012,0.006,0.004,0.012
2022-08-25 22:42:39,118.244,108.945,120.094,118.21,108.915,120.06,236.693,218.424,240.196,0.008,0.012,0.009,0.004,0.014
2022-08-25 22:47:40,120.011,119.921,120.095,119.974,119.881,120.061,240.158,240.12,240.192,0.007,0.015,0.006,0.004,0.013
2022-08-25 22:52:41,118.658,113.926,120.096,118.62,113.892,120.064,237.472,228.236,240.195,0.008,0.013,0.008,0.005,0.014
2022-08-25 22:57:38,120.008,119.92,120.096,119.972,119.881,120.065,240.169,240.132,240.247,0.007,0.014,0.008,0.005,0.013
2022-08-25 23:02:39,109.501,107.929,120.093,109.469,107.895,120.057,219.29,216.307,240.184,0.009,0.013,0.008,0.004,0.013
2022-08-25 23:07:40,119.513,108.027,120.098,119.478,107.992,120.058,239.19,216.326,240.201,0.008,0.013,0.008,0.004,0.013
2022-08-25 23:12:41,112.585,107.929,120.096,112.553,107.899,120.065,225.413,216.309,240.188,0.008,0.013,0.008,0.005,0.012
2022-08-25 23:17:38,116.423,107.931,120.094,116.388,107.9,120.065,233.063,216.319,240.186,0.009,0.013,0.01,0.005,0.014
2022-08-25 23:22:39,115.618,107.929,120.093,115.583,107.892,120.055,231.438,216.324,240.196,0.006,0.013,0.01,0.004,0.014
2022-08-25 23:27:40,113.435,107.928,120.096,113.404,107.895,120.057,227.129,216.313,240.192,0.009,0.013,0.008,0.004,0.014
2022-08-25 23:32:41,118.334,107.967,120.096,118.3,107.939,120.064,236.833,216.319,240.188,0.01,0.012,0.008,0.003,0.013
2022-08-25 23:37:42,110.753,107.925,120.094,110.721,107.891,120.063,221.817,216.226,240.188,0.009,0.014,0.007,0.004,0.014
2022-08-25 23:42:39,120.005,119.923,120.097,119.969,119.885,120.061,240.159,240.014,240.2,0.009,0.015,0.007,0.004,0.011
2022-08-25 23:47:40,109.196,107.929,120.096,109.164,107.894,120.063,218.677,216.312,240.161,0.008,0.013,0.008,0.004,0.013
2022-08-25 23:52:41,120.012,119.92,120.098,119.974,119.882,120.066,240.164,240.132,240.241,0.009,0.014,0.008,0.003,0.014
2022-08-25 23:59:59,120.012,119.92,120.098,119.974,119.882,120.066,240.164,240.132,240.241,0.009,0.014,0.008,0.003,0.014
