time,Voltage (A-N),Voltage (A-N) Min,Voltage (A-N) Max,Voltage (B-N),Voltage (B-N) Min,Voltage (B-N) Max,Voltage (A-B),Voltage (A-B) Min,Voltage (A-B) Max,Pole A,Pole A Max,Pole B,Pole B Min,Pole B Max
2022-08-23 16:32:25,121.406,121.158,121.611,121.231,120.984,121.437,242.913,242.453,243.199,0.015,0.019,0.017,0.014,0.019
2022-08-23 16:37:26,121.452,121.191,121.634,121.276,121.016,121.46,242.91,242.484,243.251,0.014,0.019,0.017,0.014,0.019
2022-08-23 16:42:23,121.392,121.111,121.545,121.218,120.936,121.369,242.862,242.397,243.131,0.015,0.017,0.015,0.014,0.021
2022-08-23 16:47:24,121.496,121.238,121.785,121.322,121.065,121.609,243.102,242.668,243.575,0.016,0.018,0.015,0.014,0.019
2022-08-23 16:52:25,121.639,121.492,121.781,121.464,121.317,121.605,243.367,243.131,243.604,0.013,0.018,0.016,0.014,0.019
2022-08-23 16:57:26,121.691,121.505,121.827,121.516,121.329,121.651,243.452,243.03,243.675,0.014,0.019,0.015,0.014,0.018
2022-08-23 17:02:23,121.281,120.788,122.116,121.107,120.615,121.94,242.605,241.589,244.257,0.014,0.018,0.015,0.014,0.02
2022-08-23 17:07:25,120.915,120.666,121.056,120.741,120.492,120.881,241.881,241.416,242.161,0.016,0.019,0.016,0.014,0.021
2022-08-23 17:12:25,120.996,120.703,121.409,120.821,120.529,121.235,242.043,241.497,242.84,0.015,0.02,0.016,0.014,0.019
2022-08-23 17:17:27,121.494,121.3,121.69,121.319,121.127,121.515,243.05,242.765,243.35,0.014,0.017,0.015,0.015,0.02
2022-08-23 17:22:24,121.394,121.227,121.59,121.22,121.052,121.414,242.856,242.578,243.183,0.016,0.018,0.017,0.014,0.021
2022-08-23 17:27:25,121.426,121.169,121.769,121.25,120.994,121.595,242.967,242.477,243.59,0.014,0.017,0.016,0.014,0.023
2022-08-23 17:32:26,121.57,121.357,121.743,121.395,121.183,121.569,243.21,242.848,243.449,0.015,0.018,0.016,0.014,0.019
2022-08-23 17:37:27,121.428,121.251,121.565,121.254,121.076,121.389,242.917,242.556,243.182,0.015,0.017,0.016,0.014,0.019
2022-08-23 17:42:24,121.409,121.157,121.612,121.235,120.983,121.437,242.894,242.494,243.189,0.015,0.017,0.016,0.015,0.02
2022-08-23 17:47:25,121.307,121.13,121.483,121.133,120.955,121.309,242.692,242.399,242.941,0.013,0.018,0.015,0.014,0.019
2022-08-23 17:52:26,121.307,121.146,121.454,121.132,120.971,121.278,242.659,242.421,242.919,0.014,0.017,0.016,0.014,0.018
2022-08-23 17:57:26,121.339,121.167,121.502,121.166,120.994,121.328,242.759,242.485,243.082,0.015,0.019,0.016,0.014,0.021
2022-08-23 18:02:24,121.326,121.083,121.59,121.151,120.909,121.415,242.741,242.29,243.13,0.014,0.019,0.017,0.014,0.021
2022-08-23 18:07:24,121.402,121.123,121.604,121.228,120.947,121.429,242.869,242.43,243.206,0.015,0.018,0.015,0.013,0.021
2022-08-23 18:12:26,121.194,120.928,121.496,121.02,120.754,121.321,242.458,242.054,243,0.014,0.018,0.018,0.014,0.018
2022-08-23 18:17:27,121.126,120.874,121.316,120.953,120.701,121.141,242.318,241.745,242.555,0.014,0.019,0.015,0.014,0.021
2022-08-23 18:22:23,121.006,120.737,121.247,120.832,120.564,121.072,242.059,241.586,242.333,0.015,0.019,0.017,0.014,0.019
2022-08-23 18:27:24,120.973,120.706,121.124,120.799,120.532,120.95,241.977,241.488,242.189,0.014,0.017,0.017,0.014,0.02
2022-08-23 18:32:26,120.862,120.64,121.002,120.688,120.467,120.828,241.778,241.453,242.065,0.015,0.02,0.015,0.014,0.02
2022-08-23 18:37:26,120.764,120.468,120.97,120.59,120.296,120.796,241.579,241.024,241.834,0.016,0.018,0.015,0.014,0.02
2022-08-23 18:42:23,120.758,120.542,120.918,120.585,120.369,120.744,241.546,241.199,241.772,0.015,0.019,0.017,0.014,0.02
2022-08-23 18:47:25,120.766,120.382,120.973,120.592,120.209,120.799,241.568,240.998,241.807,0.014,0.019,0.016,0.014,0.019
2022-08-23 18:52:26,120.774,120.522,120.963,120.6,120.35,120.79,241.58,241.162,241.824,0.016,0.018,0.016,0.014,0.019
2022-08-23 18:57:27,120.646,120.38,120.818,120.472,120.206,120.643,241.303,240.903,241.522,0.014,0.02,0.016,0.014,0.021
2022-08-23 19:02:24,120.624,120.41,120.824,120.451,120.237,120.651,241.317,240.831,241.531,0.014,0.02,0.016,0.014,0.019
2022-08-23 19:07:25,120.624,120.464,120.746,120.45,120.29,120.571,241.256,240.875,241.504,0.014,0.019,0.015,0.014,0.019
2022-08-23 19:12:26,120.584,120.375,120.758,120.41,120.201,120.583,241.2,240.829,241.491,0.014,0.022,0.015,0.014,0.019
2022-08-23 19:17:27,120.518,120.256,120.657,120.346,120.084,120.483,241.048,240.677,241.252,0.015,0.021,0.017,0.014,0.021
2022-08-23 19:22:23,120.452,120.22,120.651,120.28,120.049,120.478,240.93,240.375,241.242,0.015,0.019,0.015,0.014,0.019
2022-08-23 19:27:25,120.377,120.132,120.545,120.204,119.96,120.372,240.785,240.367,240.969,0.013,0.018,0.017,0.014,0.022
2022-08-23 19:32:25,120.319,120.063,120.498,120.148,119.89,120.326,240.648,240.081,240.889,0.016,0.02,0.017,0.014,0.021
2022-08-23 19:37:27,120.303,120.171,120.461,120.131,119.998,120.287,240.656,240.443,240.818,0.015,0.018,0.015,0.014,0.019
2022-08-23 19:42:23,120.297,119.955,120.457,120.124,119.783,120.284,240.616,239.979,240.819,0.014,0.018,0.017,0.014,0.019
2022-08-23 19:47:24,120.199,119.991,120.364,120.027,119.818,120.191,240.429,239.935,240.677,0.014,0.019,0.015,0.014,0.02
2022-08-23 19:52:25,120.119,119.942,120.296,119.945,119.77,120.122,240.262,240.016,240.529,0.014,0.017,0.016,0.014,0.02
2022-08-23 19:57:26,120.162,119.986,120.288,119.99,119.814,120.116,240.311,239.829,240.518,0.017,0.02,0.016,0.014,0.02
2022-08-23 20:02:23,120.11,119.754,120.299,119.938,119.581,120.126,240.257,239.607,240.545,0.014,0.019,0.017,0.014,0.019
2022-08-23 20:07:24,119.978,119.699,120.149,119.805,119.526,119.975,239.952,239.284,240.214,0.013,0.017,0.016,0.014,0.021
2022-08-23 20:12:26,119.854,119.575,120.021,119.682,119.402,119.849,239.734,239.236,239.971,0.015,0.019,0.016,0.014,0.019
2022-08-23 20:17:27,119.934,119.604,120.778,119.76,119.432,120.604,239.875,239.3,241.529,0.015,0.019,0.016,0.014,0.019
2022-08-23 20:22:23,120.643,120.438,120.815,120.471,120.265,120.642,241.318,240.994,241.538,0.015,0.017,0.016,0.014,0.019
2022-08-23 20:27:24,120.592,120.381,120.751,120.419,120.207,120.577,241.209,240.696,241.506,0.014,0.018,0.016,0.014,0.021
2022-08-23 20:32:25,120.515,120.232,120.761,120.343,120.06,120.586,241.084,240.463,241.403,0.013,0.019,0.016,0.014,0.02
2022-08-23 20:37:27,120.502,120.203,120.723,120.329,120.031,120.549,241.049,240.519,241.308,0.014,0.018,0.016,0.014,0.019
2022-08-23 20:42:24,120.396,120.103,120.566,120.222,119.931,120.392,240.806,240.353,241.096,0.014,0.018,0.017,0.013,0.018
2022-08-23 20:47:25,120.33,120.088,120.526,120.156,119.914,120.353,240.667,240.188,240.959,0.014,0.018,0.017,0.014,0.018
2022-08-23 20:52:26,120.246,120.041,120.416,120.072,119.869,120.242,240.471,240.009,240.709,0.015,0.018,0.016,0.014,0.021
2022-08-23 20:57:27,120.127,119.909,120.275,119.953,119.736,120.102,240.268,239.96,240.518,0.015,0.018,0.016,0.014,0.02
2022-08-23 21:02:24,120.074,119.844,120.235,119.9,119.669,120.063,240.146,239.809,240.402,0.013,0.017,0.015,0.014,0.018
2022-08-23 21:07:25,120.03,119.793,120.318,119.857,119.62,120.146,240.064,239.727,240.428,0.014,0.018,0.016,0.014,0.019
2022-08-23 21:12:26,119.945,119.661,120.14,119.772,119.49,119.966,239.89,239.461,240.12,0.014,0.019,0.016,0.014,0.018
2022-08-23 21:17:27,119.846,119.669,120.005,119.674,119.498,119.834,239.734,239.396,239.932,0.014,0.02,0.016,0.014,0.021
2022-08-23 21:22:22,119.834,119.498,119.986,119.661,119.325,119.814,239.684,239.104,239.914,0.014,0.018,0.017,0.014,0.021
2022-08-23 21:27:24,120.113,119.646,120.271,119.941,119.474,120.097,240.22,239.398,240.563,0.014,0.018,0.015,0.014,0.019
2022-08-23 21:32:25,120.121,119.938,120.287,119.948,119.765,120.114,240.268,239.942,240.533,0.014,0.017,0.016,0.014,0.019
2022-08-23 21:37:26,120.123,119.91,120.335,119.95,119.738,120.162,240.253,239.882,240.514,0.014,0.018,0.016,0.014,0.019
2022-08-23 21:42:23,120.055,119.83,120.22,119.883,119.658,120.047,240.118,239.757,240.286,0.014,0.017,0.015,0.014,0.02
2022-08-23 21:47:24,119.961,119.69,120.147,119.789,119.519,119.973,239.913,239.429,240.166,0.014,0.018,0.016,0.014,0.02
2022-08-23 21:52:25,119.872,119.622,120.028,119.699,119.45,119.855,239.746,239.229,240.032,0.015,0.02,0.016,0.014,0.021
2022-08-23 21:57:26,120.199,119.532,121.24,120.027,119.361,121.067,240.43,238.925,242.457,0.014,0.017,0.017,0.014,0.019
2022-08-23 22:02:23,121.128,120.937,121.312,120.954,120.764,121.138,242.317,241.846,242.616,0.015,0.019,0.015,0.014,0.019
2022-08-23 22:07:24,121.082,120.819,121.336,120.908,120.646,121.162,242.232,241.669,242.581,0.014,0.019,0.015,0.014,0.019
2022-08-23 22:12:25,121.127,120.782,121.385,120.952,120.608,121.21,242.284,241.507,242.646,0.014,0.018,0.016,0.014,0.02
2022-08-23 22:17:26,121.286,120.98,121.469,121.111,120.805,121.293,242.626,242.255,242.915,0.015,0.019,0.016,0.014,0.019
2022-08-23 22:22:27,121.159,120.859,121.394,120.985,120.686,121.22,242.373,242,242.664,0.016,0.018,0.016,0.014,0.021
2022-08-23 22:27:24,121.161,120.923,121.369,120.986,120.749,121.194,242.371,242.046,242.72,0.013,0.019,0.016,0.014,0.02
2022-08-23 22:32:25,121.056,120.762,121.267,120.883,120.588,121.091,242.157,241.765,242.397,0.014,0.02,0.016,0.014,0.02
2022-08-23 22:37:26,121.183,120.659,121.844,121.009,120.487,121.67,242.43,241.476,243.724,0.015,0.017,0.016,0.014,0.018
2022-08-23 22:42:27,121.48,121.007,121.766,121.305,120.834,121.59,243.024,242.27,243.435,0.015,0.017,0.016,0.014,0.018
2022-08-23 22:47:24,121.411,121.175,121.613,121.236,121,121.438,242.864,242.408,243.083,0.014,0.017,0.016,0.014,0.02
2022-08-23 22:52:25,121.34,121.04,121.515,121.165,120.866,121.34,242.739,242.225,243.042,0.014,0.017,0.016,0.014,0.019
2022-08-23 22:57:26,121.264,121.018,121.439,121.089,120.846,121.263,242.565,242.103,242.826,0.015,0.018,0.016,0.015,0.019
2022-08-23 23:02:27,121.318,121.096,121.706,121.143,120.923,121.53,242.709,242.263,243.494,0.014,0.017,0.016,0.014,0.02
2022-08-23 23:07:24,121.548,121.234,121.72,121.374,121.06,121.546,243.177,242.709,243.462,0.015,0.018,0.016,0.014,0.018
2022-08-23 23:12:25,121.374,121.117,121.59,121.199,120.943,121.414,242.815,242.235,243.248,0.015,0.017,0.016,0.014,0.019
2022-08-23 23:17:26,121.341,121.098,121.506,121.166,120.924,121.331,242.744,242.311,243.027,0.014,0.017,0.015,0.014,0.018
2022-08-23 23:22:27,121.242,120.999,121.459,121.068,120.825,121.284,242.554,242.158,242.815,0.015,0.02,0.016,0.015,0.018
2022-08-23 23:27:24,121.107,120.856,121.414,120.934,120.681,121.241,242.272,241.962,242.641,0.014,0.018,0.016,0.014,0.02
2022-08-23 23:32:25,121.137,120.878,121.379,120.964,120.706,121.204,242.327,241.883,242.655,0.016,0.018,0.015,0.014,0.019
2022-08-23 23:37:26,121.096,120.817,121.284,120.922,120.645,121.111,242.253,241.725,242.589,0.015,0.02,0.015,0.014,0.019
2022-08-23 23:42:27,121.136,120.887,121.464,120.963,120.713,121.29,242.35,241.854,242.914,0.015,0.021,0.016,0.014,0.021
2022-08-23 23:47:24,121.353,121.114,121.531,121.179,120.942,121.356,242.755,242.439,243.064,0.016,0.018,0.018,0.014,0.019
2022-08-23 23:52:25,121.25,120.983,121.455,121.077,120.811,121.281,242.562,242.164,242.859,0.014,0.018,0.017,0.014,0.019
2022-08-23 23:57:26,121.337,121.117,121.477,121.163,120.944,121.302,242.735,242.222,242.939,0.014,0.02,0.016,0.015,0.02
2022-08-23 23:59:59,121.337,121.117,121.477,121.163,120.944,121.302,242.735,242.222,242.939,0.014,0.02,0.016,0.015,0.02
